EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM1406,31,26-35,No,Non-Travel,697.0,Research & Development,10.0,3.0,Medical,1.0,1979.0,3.0,Female,40.0,2.7288135593220337,3.0,Research Director,3.0,Married,11031.0,10k-15k,26862.0,4.0,Y,No,20.0,4.0,3.0,80.0,1.0,13.0,2,4.0,11.0,7,4.0,8.0
RM1418,31,26-35,No,Travel_Rarely,1154.0,Sales,2.0,2.0,Life Sciences,1.0,1996.0,1.0,Male,54.0,3.0,1.0,Sales Representative,3.0,Married,3067.0,Upto 5k,6393.0,0.0,Y,No,19.0,3.0,3.0,80.0,1.0,3.0,1,3.0,2.0,2,1.0,2.0
RM1464,31,26-35,No,Non-Travel,325.0,Research & Development,5.0,3.0,Medical,1.0,2057.0,2.0,Male,74.0,3.0,2.0,Manufacturing Director,1.0,Single,9936.0,5k-10k,3787.0,0.0,Y,No,19.0,3.0,2.0,80.0,0.0,10.0,2,3.0,9.0,4,1.0,7.0
RM1464,31,26-35,No,Non-Travel,325.0,Research & Development,5.0,3.0,Medical,1.0,2057.0,2.0,Male,74.0,3.0,2.0,Manufacturing Director,1.0,Single,9936.0,5k-10k,3787.0,0.0,Y,No,19.0,3.0,2.0,80.0,0.0,10.0,2,3.0,9.0,4,1.0,7.0
RM006,32,26-35,No,Travel_Frequently,1005.0,Research & Development,2.0,2.0,Life Sciences,1.0,8.0,4.0,Male,79.0,3.0,1.0,Laboratory Technician,4.0,Single,3068.0,Upto 5k,11864.0,0.0,Y,No,13.0,3.0,3.0,80.0,0.0,8.0,2,2.0,7.0,7,3.0,6.0
RM017,32,26-35,No,Travel_Rarely,334.0,Research & Development,5.0,2.0,Life Sciences,1.0,21.0,1.0,Male,80.0,4.0,1.0,Research Scientist,2.0,Divorced,3298.0,Upto 5k,15053.0,0.0,Y,Yes,12.0,3.0,4.0,80.0,2.0,7.0,5,2.0,6.0,2,0.0,5.0
RM027,32,26-35,Yes,Travel_Frequently,1125.0,Research & Development,16.0,1.0,Life Sciences,1.0,33.0,2.0,Female,72.0,1.0,1.0,Research Scientist,1.0,Single,3919.0,Upto 5k,4681.0,1.0,Y,Yes,22.0,4.0,2.0,80.0,0.0,10.0,5,3.0,10.0,2,6.0,4.112050739957716
RM061,32,26-35,No,Travel_Rarely,427.0,Research & Development,1.0,3.0,Medical,1.0,78.0,1.0,Male,33.0,3.0,2.0,Manufacturing Director,4.0,Married,6162.0,5k-10k,10877.0,1.0,Y,Yes,22.0,4.0,2.0,80.0,1.0,9.0,3,3.0,9.0,8,7.0,8.0
RM074,32,26-35,No,Travel_Rarely,548.0,Research & Development,1.0,3.0,Life Sciences,1.0,96.0,2.0,Male,66.0,3.0,2.0,Research Scientist,2.0,Married,6220.0,5k-10k,7346.0,1.0,Y,No,17.0,3.0,2.0,80.0,2.0,10.0,3,3.0,10.0,4,0.0,4.112050739957716
RM095,32,26-35,No,Travel_Rarely,1093.0,Sales,6.0,4.0,Medical,1.0,125.0,2.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Single,5010.0,5k-10k,24301.0,1.0,Y,No,16.0,3.0,1.0,80.0,0.0,12.0,0,3.0,11.0,8,5.0,7.0
RM102,32,26-35,No,Travel_Rarely,827.0,Research & Development,1.0,1.0,Life Sciences,1.0,134.0,4.0,Male,71.0,3.0,1.0,Research Scientist,1.0,Single,2956.0,Upto 5k,15178.0,1.0,Y,No,13.0,3.0,4.0,80.0,0.0,1.0,2,3.0,1.0,0,0.0,0.0
RM141,32,26-35,Yes,Travel_Rarely,1033.0,Research & Development,9.199322033898305,3.0,Medical,1.0,190.0,1.0,Female,41.0,3.0,1.0,Laboratory Technician,1.0,Single,4200.0,Upto 5k,10224.0,7.0,Y,No,22.0,4.0,1.0,80.0,0.0,10.0,2,4.0,5.0,4,0.0,4.112050739957716
RM145,32,26-35,No,Travel_Frequently,689.0,Sales,9.0,2.0,Medical,1.0,195.0,4.0,Male,35.0,1.0,2.0,Sales Executive,4.0,Divorced,4668.0,Upto 5k,22812.0,0.0,Y,No,17.0,3.0,4.0,80.0,3.0,9.0,2,4.0,8.0,7,0.0,4.112050739957716
RM155,32,26-35,No,Travel_Frequently,967.0,Sales,8.0,3.0,Marketing,1.0,207.0,2.0,Female,43.0,3.0,3.0,Sales Executive,4.0,Single,8998.0,5k-10k,15589.0,1.0,Y,No,14.0,3.0,4.0,80.0,0.0,9.0,2,3.0,9.0,8,3.0,7.0
RM170,32,26-35,No,Travel_Rarely,120.0,Research & Development,6.0,5.0,Life Sciences,1.0,231.0,3.0,Male,43.0,3.0,1.0,Research Scientist,3.0,Single,3038.0,Upto 5k,12430.0,3.0,Y,No,20.0,4.0,1.0,80.0,0.0,8.0,2,3.0,5.0,4,1.0,4.0
RM211,32,26-35,Yes,Travel_Rarely,1045.0,Sales,4.0,4.0,Medical,1.0,291.0,4.0,Male,32.0,1.0,3.0,Sales Executive,4.0,Married,10400.0,10k-15k,25812.0,1.0,Y,No,11.0,3.0,3.0,80.0,0.0,14.0,2,2.0,14.0,8,9.0,4.112050739957716
RM239,32,26-35,No,Travel_Rarely,1401.0,Sales,4.0,2.0,Life Sciences,1.0,330.0,3.0,Female,56.0,3.0,1.0,Sales Representative,2.0,Married,3931.0,Upto 5k,20990.0,2.0,Y,No,11.0,3.0,1.0,80.0,1.0,6.0,5,3.0,4.0,3,1.0,2.0
RM240,32,26-35,Yes,Travel_Rarely,515.0,Research & Development,1.0,3.0,Life Sciences,1.0,331.0,4.0,Male,62.0,2.0,1.0,Laboratory Technician,3.0,Single,3730.0,Upto 5k,9571.0,0.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,4.0,2,1.0,3.0,2,1.0,2.0
RM242,32,26-35,No,Non-Travel,976.0,Sales,26.0,4.0,Marketing,1.0,333.0,3.0,Male,100.0,3.0,2.0,Sales Executive,4.0,Married,4465.0,Upto 5k,12069.0,0.0,Y,No,18.0,3.0,1.0,80.0,0.0,4.0,2,3.0,3.0,2,2.0,2.0
RM261,32,26-35,No,Travel_Frequently,1311.0,Research & Development,7.0,Unknown,Life Sciences,1.0,359.0,2.0,Male,100.0,4.0,1.0,Laboratory Technician,2.0,Married,2794.0,Upto 5k,26062.0,1.0,Y,No,20.0,4.0,3.0,80.0,0.0,5.0,3,1.0,5.0,1,0.0,3.0
RM263,32,26-35,No,Travel_Rarely,128.0,Research & Development,2.0,1.0,Technical Degree,1.0,362.0,4.0,Male,84.0,2.0,2.0,Laboratory Technician,1.0,Single,2176.0,Upto 5k,19737.0,4.0,Y,No,13.0,3.0,4.0,80.0,0.0,9.0,5,3.0,6.0,2,0.0,4.0
RM307,32,26-35,No,Travel_Rarely,906.0,Sales,7.0,3.0,Life Sciences,1.0,420.0,4.0,Male,91.0,2.0,2.0,Sales Executive,3.0,Married,5484.0,5k-10k,16985.0,1.0,Y,No,14.0,3.0,3.0,80.0,1.0,13.0,3,2.0,13.0,8,4.0,8.0
RM320,32,26-35,No,Travel_Rarely,588.0,Sales,8.0,2.0,Technical Degree,1.0,436.0,3.0,Female,65.0,2.0,2.0,Sales Executive,2.0,Married,5228.0,5k-10k,24624.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,13.0,2,3.0,13.0,12,11.0,9.0
RM323,32,26-35,No,Travel_Rarely,1018.0,Research & Development,2.0,4.0,Medical,1.0,439.0,1.0,Female,74.0,4.0,2.0,Research Scientist,4.0,Single,5055.0,5k-10k,10557.0,7.0,Y,No,16.0,3.0,3.0,80.0,0.0,10.0,0,2.0,7.0,7,0.0,7.0
RM352,-32,26-35,No,Travel_Rarely,1062.0,Research & Development,2.0,3.0,Medical,1.0,471.0,3.0,Female,75.0,3.0,1.0,Laboratory Technician,2.0,Married,2370.0,Upto 5k,3956.0,1.0,Y,No,13.0,3.0,3.0,80.0,1.0,8.0,4,3.0,8.0,0,0.0,7.0
RM470,32,26-35,Yes,Non-Travel,1474.0,Sales,11.0,4.0,Other,1.0,631.0,4.0,Male,60.0,4.0,2.0,Sales Executive,3.0,Married,4707.0,Upto 5k,23914.0,8.0,Y,No,12.0,3.0,4.0,80.0,0.0,6.0,2,3.0,4.0,2,1.0,2.0
RM501,32,26-35,No,Travel_Rarely,646.0,Research & Development,9.0,4.0,Life Sciences,1.0,679.0,1.0,Female,92.0,3.0,2.0,Research Scientist,4.0,Married,6322.0,5k-10k,18089.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,1.0,6.0,2,2.0,6.0,4,0.0,5.0
RM528,32,26-35,No,Travel_Rarely,929.0,Sales,10.0,3.0,Marketing,1.0,722.0,4.0,Male,55.0,3.0,2.0,Sales Executive,4.0,Single,5396.0,5k-10k,21703.0,1.0,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,2,2.0,10.0,7,0.0,8.0
RM532,32,26-35,No,Travel_Rarely,1018.0,Research & Development,3.0,2.0,Life Sciences,1.0,727.0,3.0,Female,39.0,3.0,3.0,Research Director,4.0,Single,11159.0,10k-15k,19373.0,3.0,Y,No,15.0,3.0,4.0,80.0,0.0,10.0,6,3.0,7.0,7,7.0,7.0
RM559,32,26-35,No,Travel_Frequently,430.0,Research & Development,24.0,4.0,Life Sciences,1.0,772.0,1.0,Male,80.0,3.0,2.0,Laboratory Technician,4.0,Married,5309.0,5k-10k,21146.0,1.0,Y,No,15.0,3.0,4.0,80.0,2.0,10.0,2,3.0,10.0,8,4.0,7.0
RM601,32,26-35,No,Travel_Rarely,859.0,Research & Development,4.0,3.0,Life Sciences,1.0,830.0,3.0,Female,98.0,2.0,2.0,Manufacturing Director,3.0,Married,6162.0,5k-10k,19124.0,1.0,Y,No,12.0,3.0,3.0,80.0,1.0,14.0,3,3.0,14.0,13,6.0,8.0
RM623,32,26-35,No,Travel_Rarely,117.0,Sales,13.0,4.0,Life Sciences,1.0,859.0,2.0,Male,73.0,3.0,2.0,Sales Executive,4.0,Divorced,4403.0,Upto 5k,9250.0,2.0,Y,No,11.0,3.0,3.0,80.0,1.0,8.0,3,2.0,5.0,2,0.0,3.0
RM627,32,26-35,No,Travel_Rarely,638.0,Research & Development,8.0,2.0,Medical,1.0,865.0,3.0,Female,91.0,4.0,2.0,Research Scientist,3.0,Married,5175.0,5k-10k,22162.0,5.0,Y,No,12.0,3.0,3.0,80.0,1.0,9.0,3,2.0,5.0,3,1.0,3.0
RM638,32,26-35,No,Non-Travel,300.0,Research & Development,1.0,3.0,Life Sciences,1.0,882.0,4.0,Male,61.0,3.0,1.0,Laboratory Technician,4.0,Divorced,2314.0,Upto 5k,9148.0,0.0,Y,No,12.0,3.0,2.0,80.0,1.0,4.0,2,3.0,3.0,0,0.0,2.0
RM642,32,26-35,No,Travel_Frequently,379.0,Sales,5.0,2.0,Life Sciences,1.0,889.0,2.0,Male,48.0,3.0,2.0,Sales Executive,2.0,Married,6524.0,5k-10k,8891.0,1.0,Y,No,14.0,3.0,4.0,80.0,1.0,10.0,3,3.0,10.0,8,5.0,3.0
RM657,32,26-35,Yes,Travel_Rarely,374.0,Research & Development,25.0,4.0,Life Sciences,1.0,911.0,1.0,Male,87.0,3.0,1.0,Laboratory Technician,4.0,Single,2795.0,Upto 5k,18016.0,1.0,Y,Yes,24.0,4.0,3.0,80.0,0.0,1.0,2,1.0,1.0,0,0.0,1.0
RM683,32,26-35,No,Non-Travel,1184.0,Research & Development,1.0,3.0,Life Sciences,1.0,951.0,3.0,Female,70.0,2.0,1.0,Laboratory Technician,2.0,Married,2332.0,Upto 5k,3974.0,6.0,Y,No,20.0,4.0,3.0,80.0,0.0,5.0,3,3.0,3.0,0,0.0,2.0
RM693,32,26-35,No,Travel_Rarely,498.0,Research & Development,3.0,4.0,Medical,1.0,966.0,3.0,Female,93.0,3.0,2.0,Manufacturing Director,1.0,Married,6725.0,5k-10k,13554.0,1.0,Y,Unknown,12.0,3.0,3.0,80.0,1.0,8.0,2,4.0,8.0,7,6.0,3.0
RM757,32,26-35,No,Non-Travel,1109.0,Research & Development,29.0,4.0,Medical,1.0,1046.0,4.0,Female,69.0,3.0,1.0,Laboratory Technician,3.0,Single,4025.0,Upto 5k,11135.0,9.0,Y,No,12.0,3.0,2.0,80.0,0.0,10.0,2,3.0,8.0,7,7.0,7.0
RM851,32,26-35,No,Non-Travel,862.0,Sales,2.0,1.0,Life Sciences,1.0,1190.0,3.0,Female,76.0,3.0,1.0,Sales Representative,1.0,Divorced,2827.0,Upto 5k,14947.0,1.0,Y,No,12.0,3.0,3.0,80.0,3.0,1.0,3,3.0,1.0,0,0.0,0.0
RM881,32,26-35,No,Travel_Frequently,116.0,Research & Development,13.0,3.0,Other,1.0,1234.0,3.0,Female,77.0,2.0,1.0,Laboratory Technician,2.0,Married,2743.0,Upto 5k,7331.0,1.0,Y,No,20.0,4.0,3.0,80.0,1.0,2.0,2,3.0,2.0,2,2.0,2.0
RM882,32,26-35,No,Travel_Frequently,1316.0,Research & Development,2.0,2.0,Life Sciences,1.0,1235.0,4.0,Female,38.0,3.0,2.0,Research Scientist,3.0,Single,4998.0,Upto 5k,2338.0,4.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,10.0,2,3.0,8.0,7,0.0,7.0
RM936,32,26-35,No,Travel_Rarely,604.0,Sales,8.0,3.0,Medical,1.0,1304.0,3.0,Male,56.0,4.0,2.0,Sales Executive,4.0,Married,6209.0,5k-10k,11693.0,1.0,Y,No,15.0,3.0,3.0,80.0,2.0,10.0,4,4.0,10.0,7,0.0,8.0
RM940,32,26-35,Yes,Travel_Rarely,1089.0,Research & Development,7.0,2.0,Life Sciences,1.0,1309.0,4.0,Male,79.0,3.0,2.0,Laboratory Technician,3.0,Married,4883.0,Upto 5k,22845.0,1.0,Y,No,18.0,3.0,1.0,80.0,1.0,10.0,3,3.0,10.0,4,1.0,1.0
RM992,32,26-35,No,Travel_Rarely,499.0,Sales,2.0,1.0,Marketing,1.0,1396.0,3.0,Male,36.0,3.0,2.0,Sales Executive,2.0,Married,4078.0,Upto 5k,20497.0,0.0,Y,Yes,13.0,3.0,1.0,80.0,3.0,4.0,3,2.0,3.0,2,1.0,2.0
RM1027,32,26-35,No,Travel_Rarely,601.0,Sales,7.0,5.0,Marketing,1.0,1446.0,4.0,Male,97.0,3.0,2.0,Sales Executive,4.0,Married,9204.0,5k-10k,23343.0,4.0,Y,No,12.0,3.0,3.0,80.0,1.0,7.0,3,2.0,4.0,3,0.0,3.0
RM1076,32,26-35,No,Travel_Rarely,495.0,Research & Development,10.0,3.0,Medical,1.0,1516.0,3.0,Male,64.0,3.0,3.0,Manager,4.0,Single,11244.0,10k-15k,21072.0,2.0,Y,No,25.0,4.0,2.0,80.0,0.0,10.0,5,4.0,5.0,2,0.0,0.0
RM1102,32,26-35,No,Travel_Rarely,824.0,Research & Development,5.0,2.0,Life Sciences,1.0,1555.0,4.0,Female,67.0,2.0,2.0,Research Scientist,2.0,Married,5878.0,5k-10k,15624.0,3.0,Y,No,12.0,3.0,1.0,80.0,1.0,12.0,2,3.0,7.0,1,2.0,5.0
RM1114,32,26-35,No,Non-Travel,1200.0,Research & Development,1.0,4.0,Technical Degree,1.0,1574.0,4.0,Male,62.0,3.0,2.0,Research Scientist,1.0,Married,4087.0,Upto 5k,25174.0,4.0,Y,No,14.0,3.0,2.0,80.0,1.0,9.0,3,2.0,6.0,5,1.0,2.0
RM1140,32,26-35,No,Travel_Rarely,634.0,Research & Development,5.0,4.0,Other,1.0,1607.0,2.0,Female,35.0,4.0,1.0,Research Scientist,4.0,Married,3312.0,Upto 5k,18783.0,3.0,Y,No,17.0,3.0,4.0,80.0,2.0,6.0,3,3.0,3.0,2,0.0,2.0
RM1191,32,26-35,No,Travel_Rarely,977.0,Research & Development,2.0,3.0,Medical,1.0,1671.0,4.0,Male,45.0,3.0,2.0,Research Scientist,2.0,Divorced,5470.0,5k-10k,25518.0,0.0,Y,No,13.0,3.0,3.0,80.0,2.0,10.0,4,2.0,9.0,5,1.0,6.0
RM1206,-32,26-35,Yes,Travel_Rarely,1259.0,Research & Development,2.0,4.0,Life Sciences,1.0,1692.0,4.0,Male,95.0,3.0,1.0,Laboratory Technician,2.0,Single,1393.0,Upto 5k,24852.0,1.0,Y,No,12.0,3.0,1.0,80.0,0.0,1.0,2,3.0,1.0,0,0.0,0.0
RM1227,32,26-35,No,Travel_Frequently,585.0,Research & Development,10.0,3.0,Life Sciences,1.0,1720.0,1.0,Male,56.0,3.0,1.0,Research Scientist,3.0,Married,3433.0,Upto 5k,17360.0,6.0,Y,No,13.0,3.0,1.0,80.0,1.0,10.0,3,2.0,5.0,2,1.0,3.0
RM1238,32,26-35,Yes,Travel_Rarely,964.0,Unknown,1.0,2.0,Life Sciences,1.0,1734.0,1.0,Male,34.0,1.0,2.0,Sales Executive,2.0,Single,6735.0,5k-10k,12147.0,6.0,Y,No,15.0,3.0,2.0,80.0,0.0,10.0,2,3.0,0.0,0,0.0,0.0
RM1242,32,26-35,No,Travel_Rarely,371.0,Sales,19.0,3.0,Life Sciences,1.0,1739.0,4.0,Male,80.0,1.0,3.0,Sales Executive,3.0,Married,9610.0,5k-10k,3840.0,3.0,Y,No,13.0,3.0,3.0,80.0,1.0,10.0,2,1.0,4.0,3,0.0,2.0
RM1261,32,26-35,No,Non-Travel,953.0,Research & Development,5.0,4.0,Technical Degree,1.0,1764.0,2.0,Male,65.0,3.0,1.0,Research Scientist,2.0,Single,2718.0,Upto 5k,17674.0,2.0,Y,No,15.206639566395664,3.0,2.0,80.0,0.0,12.0,3,3.0,7.0,7,0.0,7.0
RM1320,32,26-35,No,Travel_Frequently,1318.0,Sales,10.0,4.0,Marketing,1.0,1853.0,4.0,Male,79.0,3.0,2.0,Sales Executive,4.0,Single,4648.0,Upto 5k,26075.0,8.0,Y,No,13.0,3.0,3.0,80.0,0.0,4.0,2,4.0,0.0,0,0.0,0.0
RM1327,32,26-35,Yes,Travel_Rarely,414.0,Sales,2.0,4.0,Marketing,1.0,1862.0,3.0,Male,82.0,2.0,2.0,Sales Executive,2.0,Single,9907.0,5k-10k,26186.0,7.0,Y,Yes,12.0,3.0,3.0,80.0,0.0,7.0,3,2.0,2.0,2,2.0,2.0
RM1376,32,26-35,Yes,Travel_Frequently,238.0,Research & Development,5.0,2.0,Life Sciences,1.0,1939.0,1.0,Female,47.0,4.0,1.0,Research Scientist,3.0,Single,2432.0,Upto 5k,15318.0,3.0,Y,Yes,14.0,3.0,1.0,80.0,0.0,8.0,2,3.0,4.0,1,0.0,3.0
RM1389,32,26-35,No,Non-Travel,1146.0,Research & Development,15.0,4.0,Medical,1.0,1955.0,3.0,Female,34.0,3.0,2.0,Healthcare Representative,4.0,Divorced,6667.0,5k-10k,16542.0,5.0,Y,No,18.0,3.0,2.0,80.0,1.0,9.0,6,3.0,5.0,1,1.0,2.0
RM1395,32,26-35,No,Travel_Rarely,1373.0,Research & Development,5.0,4.0,Life Sciences,1.0,1966.0,4.0,Male,56.0,2.0,2.0,Manufacturing Director,4.0,Single,9679.0,5k-10k,10138.0,8.0,Y,No,24.0,4.0,2.0,80.0,0.0,8.0,1,3.0,1.0,0,0.0,0.0
RM1427,32,26-35,No,Travel_Rarely,267.0,Research & Development,29.0,4.0,Life Sciences,1.0,2010.0,3.0,Female,49.0,2.0,1.0,Laboratory Technician,2.0,Single,2837.0,Upto 5k,15919.0,1.0,Y,No,13.0,3.0,3.0,80.0,0.0,6.0,3,3.0,6.0,2,4.0,1.0
RM1429,32,26-35,No,Travel_Rarely,234.0,Sales,1.0,4.0,Medical,1.0,2013.0,2.0,Male,68.0,2.0,1.0,Sales Representative,2.0,Married,2269.0,Upto 5k,18024.0,0.0,Y,No,14.0,3.0,2.0,80.0,1.0,3.0,2,3.0,2.0,2,2.0,2.0
RM1432,32,26-35,No,Travel_Rarely,801.0,Sales,1.0,4.0,Marketing,1.0,2016.0,3.0,Female,48.0,3.0,3.0,Sales Executive,4.0,Married,10422.0,10k-15k,24032.0,1.0,Y,No,19.0,3.0,3.0,80.0,2.0,14.0,3,3.0,14.0,10,5.0,7.0
RM1450,32,26-35,No,Travel_Rarely,529.0,Research & Development,2.0,3.0,Technical Degree,1.0,2038.0,4.0,Male,78.0,3.0,1.0,Research Scientist,1.0,Single,2439.0,Upto 5k,11288.0,1.0,Y,No,14.0,3.0,4.0,80.0,0.0,4.0,4,3.0,4.0,2,1.0,2.0
RM004,33,26-35,No,Travel_Frequently,1392.0,Research & Development,3.0,4.0,Life Sciences,1.0,5.0,4.0,Female,56.0,3.0,1.0,Research Scientist,3.0,Married,2909.0,Upto 5k,23159.0,1.0,Y,Yes,11.0,3.0,3.0,80.0,0.0,8.0,3,3.0,8.0,7,3.0,0.0
RM031,33,26-35,No,Travel_Rarely,924.0,Research & Development,2.0,3.0,Medical,1.0,39.0,3.0,Male,78.0,3.0,1.0,Laboratory Technician,4.0,Single,2496.0,Upto 5k,6670.0,4.0,Y,No,11.0,3.0,4.0,80.0,0.0,7.0,3,3.0,1.0,1,0.0,4.112050739957716
RM040,33,26-35,No,Travel_Frequently,1141.0,Sales,1.0,3.0,Life Sciences,1.0,52.0,3.0,Female,42.0,4.0,2.0,Sales Executive,1.0,Married,5376.0,5k-10k,3193.0,2.0,Y,No,19.0,3.0,1.0,80.0,2.0,10.0,3,3.0,5.0,3,1.0,3.0
RM056,33,26-35,No,Travel_Frequently,515.0,Research & Development,1.0,2.0,Life Sciences,1.0,73.0,1.0,Female,98.0,3.0,3.0,Research Director,4.0,Single,13458.0,10k-15k,15146.0,1.0,Y,Yes,12.0,3.0,3.0,80.0,0.0,15.0,1,3.0,15.0,14,8.0,12.0
RM122,33,26-35,No,Non-Travel,750.0,Sales,22.0,2.0,Marketing,1.0,160.0,3.0,Male,95.0,3.0,2.0,Sales Executive,2.0,Married,6146.0,5k-10k,15480.0,0.0,Y,No,13.0,3.0,1.0,80.0,1.0,8.0,2,4.0,7.0,7,0.0,7.0
RM177,33,26-35,No,Travel_Rarely,134.0,Research & Development,2.0,3.0,Life Sciences,1.0,242.0,3.0,Male,90.0,3.0,1.0,Research Scientist,4.0,Single,2500.0,Upto 5k,10515.0,0.0,Y,No,14.0,3.0,1.0,80.0,0.0,4.0,2,4.0,3.0,1,0.0,2.0
RM186,33,26-35,No,Travel_Rarely,931.0,Research & Development,14.0,3.0,Medical,1.0,252.0,4.0,Female,72.0,3.0,1.0,Research Scientist,2.0,Married,2756.0,Upto 5k,4673.0,1.0,Y,No,13.0,3.0,4.0,80.0,1.0,8.0,5,3.0,8.0,7,1.0,6.0
RM222,33,26-35,No,Travel_Rarely,147.0,Research & Development,4.0,4.0,Medical,1.0,305.0,3.0,Female,47.0,2.0,1.0,Research Scientist,2.0,Married,2622.0,Upto 5k,13248.0,6.0,Y,No,21.0,4.0,4.0,80.0,0.0,7.0,3,3.0,3.0,2,1.0,1.0
RM235,33,26-35,Yes,Travel_Rarely,813.0,Research & Development,14.0,3.0,Medical,1.0,325.0,3.0,Male,58.0,3.0,1.0,Laboratory Technician,4.0,Married,2436.0,Upto 5k,22149.0,5.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,8.0,2,1.0,5.0,4,0.0,4.0
RM237,33,26-35,Yes,Travel_Rarely,465.0,Research & Development,2.0,2.0,Life Sciences,1.0,328.0,1.0,Female,39.0,3.0,1.0,Laboratory Technician,1.0,Married,2707.0,Upto 5k,21509.0,7.0,Y,No,20.0,4.0,1.0,80.0,0.0,13.0,3,4.0,9.0,7,1.0,7.0
RM247,33,26-35,No,Travel_Rarely,832.0,Research & Development,5.0,4.0,Life Sciences,1.0,338.0,3.0,Female,63.0,2.0,1.0,Research Scientist,4.0,Married,2911.0,Upto 5k,14776.0,1.0,Y,No,13.0,3.0,3.0,80.0,1.0,2.0,2,2.0,2.0,2,0.0,2.0
RM314,33,26-35,No,Travel_Frequently,553.0,Research & Development,5.0,4.0,Life Sciences,1.0,428.0,4.0,Female,74.0,3.0,3.0,Manager,2.0,Married,11878.0,10k-15k,23364.0,6.0,Y,No,11.0,3.0,2.0,80.0,2.0,12.0,2,3.0,10.0,6,8.0,8.0
RM329,33,26-35,No,Travel_Frequently,508.0,Sales,10.0,3.0,Marketing,1.0,446.0,2.0,Male,46.0,2.0,2.0,Sales Executive,4.0,Single,4682.0,Upto 5k,4317.0,3.0,Y,No,14.0,3.0,3.0,80.0,0.0,9.0,6,2.0,7.0,7,0.0,1.0
RM364,33,26-35,Yes,Travel_Rarely,350.0,Sales,5.0,3.0,Marketing,1.0,485.0,4.0,Female,34.0,3.0,1.0,Sales Representative,3.0,Single,2851.0,Upto 5k,9150.0,1.0,Y,Yes,13.0,3.0,2.0,80.0,0.0,1.0,2,3.0,1.0,0,0.0,0.0
RM436,33,26-35,Yes,Travel_Rarely,1277.0,Research & Development,15.0,1.0,Medical,1.0,582.0,2.0,Male,56.0,3.0,3.0,Manager,3.0,Married,13610.0,10k-15k,24619.0,7.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,15.0,2,4.0,7.0,6,7.0,7.0
RM437,33,26-35,Yes,Travel_Rarely,587.0,Research & Development,10.0,1.0,Medical,1.0,584.0,1.0,Male,38.0,1.0,1.0,Laboratory Technician,4.0,Divorced,3408.0,Upto 5k,6705.0,7.0,Y,No,13.0,3.0,1.0,80.0,3.0,8.0,2,3.0,4.0,3,1.0,3.0
RM456,33,26-35,No,Travel_Rarely,922.0,Research & Development,1.0,5.0,Medical,1.0,612.0,1.0,Female,95.0,4.0,4.0,Research Director,3.0,Divorced,16184.0,15k+,22578.0,4.0,Y,No,19.0,3.0,3.0,80.0,1.0,10.0,2,3.0,6.0,1,0.0,5.0
RM500,33,26-35,No,Travel_Rarely,1216.0,Sales,8.0,4.0,Marketing,1.0,677.0,3.0,Male,39.0,3.0,2.0,Sales Executive,3.0,Divorced,7104.0,5k-10k,20431.0,0.0,Y,No,12.0,3.0,4.0,80.0,0.0,6.0,3,3.0,5.0,0,1.0,2.0
RM510,33,26-35,No,Travel_Frequently,1296.0,Research & Development,6.0,3.0,Life Sciences,1.0,692.0,3.0,Male,30.0,3.0,2.0,Healthcare Representative,4.0,Divorced,7725.0,5k-10k,5335.0,3.0,Y,No,23.0,4.0,3.0,80.0,1.0,15.0,2,1.0,13.0,11,4.0,7.0
RM515,33,26-35,Yes,Travel_Frequently,1076.0,Research & Development,3.0,3.0,Life Sciences,1.0,702.0,1.0,Male,70.0,3.0,1.0,Research Scientist,1.0,Single,3348.0,Upto 5k,3164.0,1.0,Y,Yes,11.0,3.0,1.0,80.0,0.0,10.0,3,3.0,10.0,8,9.0,7.0
RM563,33,26-35,Yes,Travel_Rarely,527.0,Research & Development,1.0,4.0,Other,1.0,780.0,4.0,Male,63.0,3.0,1.0,Research Scientist,4.0,Single,2686.0,Upto 5k,5207.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,0.0,10.0,2,2.0,10.0,9,7.0,8.0
RM591,33,26-35,No,Travel_Rarely,213.0,Research & Development,7.0,3.0,Medical,1.0,817.0,3.0,Male,49.0,3.0,3.0,Research Director,3.0,Married,11691.0,10k-15k,25995.0,0.0,Y,No,11.0,3.0,4.0,80.0,0.0,14.0,3,4.0,13.0,9,3.0,7.0
